1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,1,8,2,9,9,4,4,9,9,9,8,7,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,9,2,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,8,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,3,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,9,2,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,9,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,9,4,4,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,2,9,4,4,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,2,9,4,4,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,2,1,
1,8,9,2,2,9,4,4,9,9,9,8,1,1,
1,1,2,8,3,3,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,8,1,
1,2,9,9,2,9,4,4,9,9,9,8,1,1,
1,1,2,8,9,9,4,4,9,9,9,8,1,1,
1,8,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,8,9,4,4,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,3,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,10,4,4,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,2,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,2,9,4,4,10,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,8,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,2,9,4,4,9,9,8,8,1,
1,2,9,2,2,3,4,4,9,9,9,8,2,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,3,4,4,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,3,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,9,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,8,8,9,4,4,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,8,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,8,9,4,4,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,8,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,1,2,8,9,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,2,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,2,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,8,2,9,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,9,2,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,2,8,9,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,10,10,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,8,9,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,3,4,4,9,9,8,2,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,10,4,4,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,8,2,9,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,8,9,4,4,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,3,8,9,9,4,4,9,9,9,8,8,1,
1,2,8,2,9,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,8,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,10,4,4,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,8,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,2,1,1,
1,2,9,2,2,9,10,4,4,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,10,10,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,3,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,10,4,4,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,9,2,1,
1,2,9,9,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,2,8,9,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,1,2,8,9,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,3,4,4,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,2,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,3,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,1,2,2,9,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,8,9,4,4,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,1,2,8,9,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,8,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
1,2,9,2,2,9,4,4,9,9,9,8,1,1,
